text,start,end,label,score,polarity
"The closer you can stick to realism, the better the movie works.",332.43,335.55,POSITIVE,0.9889083504676819,0.9889083504676819
"So anyway, that's death -wise though.",336.77,338.35,NEGATIVE,0.992167055606842,-0.992167055606842
"Another thing that I really liked, I mean, I've already said the acting.",338.73,342.27,NEGATIVE,0.9850103259086609,-0.9850103259086609
I like the action sequence at the end when it goes to the tricentennial.,342.65,347.01,POSITIVE,0.9984090924263,0.9984090924263
I absolutely loved that sequence.,347.37,349.13,POSITIVE,0.9998762607574463,0.9998762607574463
That was one of my favorite ones in the movie.,349.29,350.77,POSITIVE,0.9989203214645386,0.9989203214645386
It was done terrifically well.,351.49,352.89,POSITIVE,0.9998569488525391,0.9998569488525391
The suspense throughout it was really well done.,353.09,355.55,POSITIVE,0.9998016953468323,0.9998016953468323
And you can see you follow the characters as they go through this testing time.,356.41,360.23,POSITIVE,0.998616099357605,0.998616099357605
"You know, that was great.",362.1,362.98,POSITIVE,0.9998693466186523,0.9998693466186523
"And the one other last thing I liked about it was the ending brought, well, seemed to bring a conclusion to the story.",363.46,368.7,NEGATIVE,0.9890568852424622,-0.9890568852424622
"But it was like, wait, no more cliffhangers.",369.08,371.3,NEGATIVE,0.9983348250389099,-0.9983348250389099
That's the end of the movie.,371.7,372.58,NEGATIVE,0.9991983771324158,-0.9991983771324158
That's the end.,372.94,373.38,NEGATIVE,0.9962182641029358,-0.9962182641029358
"Too bad, well, in some ways a bit bad.",374.46,376.08,NEGATIVE,0.9997901320457458,-0.9997901320457458
There's going to be a fourth one.,376.08,376.94,POSITIVE,0.9866021871566772,0.9866021871566772
"You would think that they would leave it at the end of this one, but anyway.",377.12,379.4,NEGATIVE,0.9972834587097168,-0.9972834587097168
So that's the stuff I did like about it.,380.0,381.72,POSITIVE,0.9992625117301941,0.9992625117301941
And there were just a couple of nitpicks I didn't like about it.,382.5,385.34,NEGATIVE,0.9991890788078308,-0.9991890788078308
"One of them was that the people, the two actresses who played the pretty girls, who died pretty much not long after the main death sequence, the rollercoaster,",385.92,395.46,NEGATIVE,0.9880043268203735,-0.9880043268203735
they were kind of a bit wooden in places.,396.94,398.86,NEGATIVE,0.9997174143791199,-0.9997174143791199
"Well, actually, they were wooden.",399.4,401.12,NEGATIVE,0.9995755553245544,-0.9995755553245544
They were just some ways a bit over the top in terms of what their acting skills were.,401.36,405.8,NEGATIVE,0.9977858066558838,-0.9977858066558838
"I mean, they were kind of like, but don't get me wrong, they were all right actresses.",405.8,409.36,POSITIVE,0.9987902045249939,0.9987902045249939
"In some ways, I just felt they could have acted a little bit better in the movie than they did,",409.94,413.54,NEGATIVE,0.9993859529495239,-0.9993859529495239
because they were a bit over the top in some areas.,414.2,415.92,NEGATIVE,0.9915266633033752,-0.9915266633033752
"Like, isn't that all right or that sort of thing?",416.22,418.1,NEGATIVE,0.9975606203079224,-0.9975606203079224
But it could be made.,418.64,419.36,NEGATIVE,0.9830423593521118,-0.9830423593521118
I just don't like actresses who do that.,419.6,421.1,NEGATIVE,0.9990390539169312,-0.9990390539169312
"Or, well, I don't like people like that because they focus too much on their hair.",422.0,425.02,NEGATIVE,0.9986555576324463,-0.9986555576324463
It's a little bit ridiculous.,425.8,426.94,NEGATIVE,0.9996869564056396,-0.9996869564056396
"Anyway, that's one thing I didn't like about the movie.",427.88,430.46,NEGATIVE,0.8427929282188416,-0.8427929282188416
Another thing was that the,430.46,434.36,NEGATIVE,0.990120530128479,-0.990120530128479
"main death sequence in the movie, the rollercoaster crash,",435.48,438.1,NEGATIVE,0.9956302642822266,-0.9956302642822266
it was kind of ridiculous.,438.78,440.16,NEGATIVE,0.9995985627174377,-0.9995985627174377
"No, I'm sorry, it was ridiculous.",440.46,441.72,NEGATIVE,0.9986349940299988,-0.9986349940299988
"This time around, we need to have something that's still realistic.",442.38,446.54,NEGATIVE,0.7272074818611145,-0.7272074818611145
"I mean, the first one was, the first main disaster, the first one was terrific.",447.32,450.26,POSITIVE,0.9996415376663208,0.9996415376663208
"You know, obviously, the plane crashed and everything.",450.92,452.6,NEGATIVE,0.9930974841117859,-0.9930974841117859
That was great.,453.14,453.82,POSITIVE,0.9998728036880493,0.9998728036880493
"Second one was good, you know, the highway.",454.56,457.16,POSITIVE,0.9996434450149536,0.9996434450149536
You could see that as realism because they actually crash.,457.74,459.98,NEGATIVE,0.7364088892936707,-0.7364088892936707
"This one, you kind of see that it's a rollercoaster crashing.",461.0,464.5,NEGATIVE,0.6341449618339539,-0.6341449618339539
How can that actually happen?,464.92,465.94,NEGATIVE,0.9984713196754456,-0.9984713196754456
But that's me.,466.72,467.82,POSITIVE,0.996189296245575,0.996189296245575
And that leads into my final issue.,468.76,469.96,NEGATIVE,0.8248500823974609,-0.8248500823974609
"While I still think this is the best of the franchise, it's a great movie and I really enjoyed it, but what stopped it from being fantastic was the fact that the idea is kind of, I mean, you could probably get away with using it a second time, but a third time and a fourth time,",470.34,482.84,POSITIVE,0.8024224638938904,0.8024224638938904
"yeah, you kind of need to have something a bit more newness to it.",484.45,487.39,NEGATIVE,0.9795714616775513,-0.9795714616775513
I think that this idea has been recycled too many times.,488.11,490.71,NEGATIVE,0.9997982382774353,-0.9997982382774353
"You need to, I mean, that's probably why I might not like Final Destination 4.",491.27,494.47,NEGATIVE,0.9985664486885071,-0.9985664486885071
"But anyway, that's not about the fourth one.",495.07,496.63,NEGATIVE,0.9936303496360779,-0.9936303496360779
"You know, the idea kind of needs to be, stop being reused over and over again.",497.21,500.99,NEGATIVE,0.9973915815353394,-0.9973915815353394
You need to have something different or just stop making the movie.,501.03,503.37,NEGATIVE,0.999728262424469,-0.999728262424469
"But anyway,",504.68,505.12,NEGATIVE,0.5713859796524048,-0.5713859796524048
"I mean, other than the fact that the idea needs to be new this time around, that was one of the other things.",505.92,509.82,NEGATIVE,0.9986009001731873,-0.9986009001731873
"So overall, Final Destination 3, I think, has pretty much more bad, I'm sorry, more good things than bad.",510.7,516.42,NEGATIVE,0.999601423740387,-0.999601423740387
"It's a very good step up from the second one, even though I did like the second one as much as the first.",517.6,522.24,POSITIVE,0.9998536109924316,0.9998536109924316
It's a step up from the first two.,522.52,523.9,POSITIVE,0.9995608925819397,0.9995608925819397
"It takes it to really promises, it really does take it to the next level.",524.28,527.58,POSITIVE,0.9964061379432678,0.9964061379432678
"You know, it's back with the original creators, which was great.",528.4,531.0,POSITIVE,0.9997598528862,0.9997598528862
"And yeah, overall, I'm going to give it four stars out of five.",531.94,534.48,POSITIVE,0.9988522529602051,0.9988522529602051
It was a great movie.,534.7,535.62,POSITIVE,0.9998728036880493,0.9998728036880493
I really enjoyed it.,535.84,537.06,POSITIVE,0.9998750686645508,0.9998750686645508
"Though it did have some flaws that could have made it fantastic, without which could have been fantastic.",537.2,541.88,NEGATIVE,0.9937585592269897,-0.9937585592269897
"You know, that's pretty much my overall opinion on this movie.",542.72,545.28,POSITIVE,0.9979802966117859,0.9979802966117859
"Now, there's been a lot of speculation about Final Destination 4 about if that's going to be good or not.",547.09,551.53,NEGATIVE,0.9975142478942871,-0.9975142478942871
I'm hoping to see it on Wednesday.,552.51,554.11,POSITIVE,0.9993191957473755,0.9993191957473755
It seems like I have my orange phone.,554.99,556.69,NEGATIVE,0.9821966886520386,-0.9821966886520386
It's orange two for one sort of thing.,556.79,558.13,NEGATIVE,0.6521150469779968,-0.6521150469779968
"And thankfully, I can use it for 3D.",558.65,560.11,NEGATIVE,0.9923208355903625,-0.9923208355903625
"So hopefully on Wednesday, I'm going to see the Final Destination in 3D.",560.55,563.09,POSITIVE,0.9973740577697754,0.9973740577697754
"And I will give you a review of that on Wednesday,",564.3,566.82,POSITIVE,0.9981424808502197,0.9981424808502197
"or a couple of days after, to tell you what I thought of it, to see if I thought it was trash or if it was a good movie.",567.81,572.51,NEGATIVE,0.9975013136863708,-0.9975013136863708
"So yeah, overall, that concludes my review of Final Destination 3.",573.19,576.51,POSITIVE,0.9990241527557373,0.9990241527557373
"Until I review the Final Destination, Michael Bowers, signing out.",576.71,579.69,POSITIVE,0.9975031018257141,0.9975031018257141
