text,start,end,label,score,polarity
"I had a really, really tough time buying Russell Crowe as a mid -30s Robin Hood.",190.36,198.48,NEGATIVE,0.9960726499557495,-0.9960726499557495
I couldn't do it.,198.84,199.62,NEGATIVE,0.9995030164718628,-0.9995030164718628
"Cate Blanchett as Lady Marion, again,",204.35,208.59,POSITIVE,0.9924998879432678,0.9924998879432678
just did not sell it.,210.73,211.93,NEGATIVE,0.9995645880699158,-0.9995645880699158
I couldn't get behind this character.,212.29,214.43,NEGATIVE,0.9955975413322449,-0.9955975413322449
"She was too stoic, too cold, just nothing really fazed her.",215.77,219.59,NEGATIVE,0.9994865655899048,-0.9994865655899048
"She'd be given news that would devastate a normal human being, and she was kind of like, oh.",219.73,224.11,POSITIVE,0.9911905527114868,0.9911905527114868
"And I can appreciate maybe they were trying to build her up as a stronger Marion, as we've seen in the past, not damsel in distress.",225.3,230.88,POSITIVE,0.9932464361190796,0.9932464361190796
"But there's strong willed, and there's a cardboard cutout supposed to be an actress, and unfortunately, she really was that cardboard cutout for about 90 % of the movie.",231.48,241.06,NEGATIVE,0.9971143007278442,-0.9971143007278442
"She started emoting near the end, but by then, it was just too late.",241.06,244.34,NEGATIVE,0.9996554851531982,-0.9996554851531982
It was unsalvageable.,244.44,245.06,NEGATIVE,0.9881089329719543,-0.9881089329719543
"Another thing, maybe I sound like a jerk for saying this, but like, made Marion in the stories.",247.54,251.56,POSITIVE,0.9774971604347229,0.9774971604347229
She's supposed to be the object of all men's desires.,251.84,254.94,NEGATIVE,0.990614652633667,-0.990614652633667
"Like, you know, all the guys want to get with her.",255.4,257.18,POSITIVE,0.923802375793457,0.923802375793457
I can appreciate that.,257.2,258.16,POSITIVE,0.9998080134391785,0.9998080134391785
"That's what a story, literature's heroine, is supposed to be like.",258.2,261.6,POSITIVE,0.9954975843429565,0.9954975843429565
They're supposed to be that centricle force of all male's attention.,261.6,265.34,NEGATIVE,0.9923571348190308,-0.9923571348190308
"But, I'm sorry,",266.86,267.8,NEGATIVE,0.996137797832489,-0.996137797832489
"Cate Blanchett in a town full of very attractive early 20's young women, and we're supposed to buy that everyone wants to get with her and completely disregard these other girls who maybe their personalities suck.",269.03,284.18,NEGATIVE,0.9653589129447937,-0.9653589129447937
"I don't know, but as far as them all going, looking at Cate Blanchett and going, hey, I want a piece of that.",284.36,289.72,POSITIVE,0.9941095113754272,0.9941095113754272
"Again, I can't really buy it.",291.06,293.48,NEGATIVE,0.9996199607849121,-0.9996199607849121
"Clearly, they're trying to make us believe that these were younger characters,",294.68,298.34,NEGATIVE,0.9978092312812805,-0.9978092312812805
and I just can't buy that.,298.96,302.12,NEGATIVE,0.9990629553794861,-0.9990629553794861
"If you want younger characters, get younger actors.",302.2,305.24,NEGATIVE,0.9876894950866699,-0.9876894950866699
It's just that simple.,305.56,306.5,POSITIVE,0.9997308850288391,0.9997308850288391
"I know that Russell Crowe is kind of really Scott's go -to guy, but you've done like 45 ,000 movies together.",306.7,316.3,POSITIVE,0.9976512789726257,0.9976512789726257
It's time to move on.,316.8,318.54,POSITIVE,0.85353022813797,0.85353022813797
"Have a role as a more mature Robin Hood, maybe.",319.94,322.78,POSITIVE,0.8960146307945251,0.8960146307945251
It worked for when Sean Connery and him and Audrey Hepburn were Robin and Marion.,322.96,327.5,POSITIVE,0.9937254786491394,0.9937254786491394
Sean Connery is a great Robin Hood.,328.88,330.2,POSITIVE,0.9997593760490417,0.9997593760490417
Too old?,330.44,330.8,NEGATIVE,0.9996551275253296,-0.9996551275253296
What do we do?,331.02,331.46,NEGATIVE,0.9815446138381958,-0.9815446138381958
Take it out 20 years.,331.88,332.82,POSITIVE,0.6827664971351624,0.6827664971351624
Don't do an origin story with a 50 -year -old Robin Hood.,332.96,336.0,NEGATIVE,0.9972735047340393,-0.9972735047340393
It's not going to work.,336.14,337.12,NEGATIVE,0.9997724890708923,-0.9997724890708923
I'm sorry.,338.06,338.4,NEGATIVE,0.9996709823608398,-0.9996709823608398
I probably sound like a jerk for that.,338.56,339.7,NEGATIVE,0.9984052777290344,-0.9984052777290344
They're not bad actors.,340.1,341.0,POSITIVE,0.9996416568756104,0.9996416568756104
They weren't selling it in this movie.,341.28,342.8,NEGATIVE,0.9912251830101013,-0.9912251830101013
I just couldn't get behind it.,343.06,344.62,NEGATIVE,0.9995763897895813,-0.9995763897895813
The characters just lacked depth.,345.28,348.02,NEGATIVE,0.9998109936714172,-0.9998109936714172
They were all so one -dimensional.,348.42,349.68,NEGATIVE,0.9993044137954712,-0.9993044137954712
The good guys were good guys.,350.66,351.64,POSITIVE,0.9998133778572083,0.9998133778572083
The bad guys were bad guys.,351.8,353.08,NEGATIVE,0.9985117316246033,-0.9985117316246033
We're given really no explanation why.,353.3,355.6,NEGATIVE,0.9997007846832275,-0.9997007846832275
"Robin Hood, for the beginning of the movie, basically comes across as this heartless badass.",357.6,363.68,NEGATIVE,0.9985040426254272,-0.9985040426254272
And then we don't really know what inspires him to take up his sword and bow and defend the innocent.,364.88,370.36,NEGATIVE,0.9990963935852051,-0.9990963935852051
He does it.,370.36,371.92,POSITIVE,0.9995044469833374,0.9995044469833374
Cool.,372.44,372.72,POSITIVE,0.9998496770858765,0.9998496770858765
That's the story.,373.0,373.56,POSITIVE,0.9992238283157349,0.9992238283157349
But why?,374.1,374.66,NEGATIVE,0.9950119256973267,-0.9950119256973267
It's never explored.,375.1,376.4,NEGATIVE,0.9994695782661438,-0.9994695782661438
And it just kind of leaves you feeling hollow.,377.08,379.42,NEGATIVE,0.9980771541595459,-0.9980771541595459
Same with the villain characters.,380.96,382.36,NEGATIVE,0.9637035727500916,-0.9637035727500916
Sheriff of Nottingham kind of got the boot as the main mega -moniacal villain.,382.94,388.1,NEGATIVE,0.5459469556808472,-0.5459469556808472
And we get this martial godfrey who sold it huge.,388.84,391.92,POSITIVE,0.9988241791725159,0.9988241791725159
He was a great role.,392.18,393.04,POSITIVE,0.9998434782028198,0.9998434782028198
It gets at it in a bit.,393.16,393.76,POSITIVE,0.9919580221176147,0.9919580221176147
But we don't know why he did the things that he did.,394.28,397.82,NEGATIVE,0.9954276084899902,-0.9954276084899902
It's not covered.,398.26,398.9,NEGATIVE,0.9990594983100891,-0.9990594983100891
"It's just, I'm the villain.",399.12,400.1,NEGATIVE,0.9831920266151428,-0.9831920266151428
I'm going to do villain stuff.,400.64,401.72,POSITIVE,0.8577082753181458,0.8577082753181458
"You need a villain, but come on.",403.27,404.75,NEGATIVE,0.7301816344261169,-0.7301816344261169
"At least throw us a bone here, release god.",404.97,407.67,NEGATIVE,0.9342349767684937,-0.9342349767684937
Throw us something.,407.87,408.59,POSITIVE,0.6931056976318359,0.6931056976318359
Give us anything.,408.91,409.73,POSITIVE,0.9821098446846008,0.9821098446846008
I don't want too much on negatives.,410.67,411.69,NEGATIVE,0.9995986819267273,-0.9995986819267273
