text,start,end,label,score,polarity
It's unlikely.,302.54,303.48,POSITIVE,0.9986910223960876,0.9986910223960876
I'll try it again.,304.22,305.28,POSITIVE,0.901661217212677,0.901661217212677
Machete is a huge failure for me.,307.12,309.2,NEGATIVE,0.9997941851615906,-0.9997941851615906
I probably should have just waited for the damn DVD.,310.04,313.3,NEGATIVE,0.9995852112770081,-0.9995852112770081
It's probably worth mentioning that Machete has two nice plot twists or turns.,315.02,321.04,POSITIVE,0.997816801071167,0.997816801071167
"Well, Machete's not for me anyway.",324.4,327.06,NEGATIVE,0.9994720816612244,-0.9994720816612244
Thank,327.06,328.26,POSITIVE,0.9998283386230469,0.9998283386230469
"you for listening,",328.93,329.47,POSITIVE,0.9993809461593628,0.9993809461593628
"and please comment and subscribe if you want to, but I'm more into comments.",330.47,337.05,NEGATIVE,0.6801411509513855,-0.6801411509513855
Thank you for listening.,338.12,339.92,POSITIVE,0.9998589754104614,0.9998589754104614
