text,start,end,label,score,polarity
that's my shirt.,98.58,99.2,POSITIVE,0.8889046907424927,0.8889046907424927
"Jim Carrey, Ewan McGregor.",99.66,101.38,POSITIVE,0.9973758459091187,0.9973758459091187
I like the two of them.,102.34,103.88,POSITIVE,0.9998663663864136,0.9998663663864136
I think they're very good actors.,104.28,105.66,POSITIVE,0.9997929930686951,0.9997929930686951
Ewan McGregor happens to be one of my favorites.,105.9,107.74,POSITIVE,0.9996920824050903,0.9996920824050903
"And Jim Carrey,",108.23,109.72,POSITIVE,0.9979075193405151,0.9979075193405151
"I kind of, light one off.",110.54,112.3,NEGATIVE,0.9612327218055725,-0.9612327218055725
"I love,",112.7,113.26,POSITIVE,0.999880313873291,0.999880313873291
"I used to imitate his comedy style when I was younger,",114.22,117.86,POSITIVE,0.9930492639541626,0.9930492639541626
believe it or not.,118.56,119.46,NEGATIVE,0.8739193081855774,-0.8739193081855774
Yeah.,119.9,119.9,POSITIVE,0.9995235204696655,0.9995235204696655
"So,",120.98,121.08,POSITIVE,0.5736933350563049,0.5736933350563049
"Philip Morris is portrayed by Ewan McGregor,",121.94,126.38,POSITIVE,0.9962037205696106,0.9962037205696106
"who Jim Carrey's character, Steven Russell falls in love with when they meet in prison.",127.22,132.28,POSITIVE,0.992235004901886,0.992235004901886
"And it's all about how Steven Russell conned his way out of everything, into everything.",132.84,143.06,POSITIVE,0.992796003818512,0.992796003818512
"I mean, he even faked having AIDS to get out of prison.",143.62,148.74,NEGATIVE,0.9867156147956848,-0.9867156147956848
And it worked.,149.7,150.5,POSITIVE,0.9996981620788574,0.9996981620788574
And it worked.,151.32,151.9,POSITIVE,0.9996981620788574,0.9996981620788574
"If you're a lover of Jim Carrey, a lover of Ewan McGregor, then you'll like this movie.",152.28,159.38,POSITIVE,0.999734103679657,0.999734103679657
"Um, 2009,",168.95,169.99,NEGATIVE,0.8926150798797607,-0.8926150798797607
"um, let's see here, I'll read the IMDB.",170.95,173.65,NEGATIVE,0.8478330969810486,-0.8478330969810486
"Now,",174.61,175.13,POSITIVE,0.985415518283844,0.985415518283844
"please, I love movies.",175.94,177.4,POSITIVE,0.9998107552528381,0.9998107552528381
"I love all aspects of movies, but this is kind of just like a winging it.",177.66,181.3,POSITIVE,0.8973026871681213,0.8973026871681213
"It's just,",182.06,182.44,POSITIVE,0.9651403427124023,0.9651403427124023
"I mean, the, the cover, the artwork really stands for itself.",183.12,188.34,POSITIVE,0.9977203011512756,0.9977203011512756
My muffins are down.,190.65,191.45,NEGATIVE,0.9994114637374878,-0.9994114637374878
We're just gonna shut that off.,192.36,194.64,NEGATIVE,0.9991418123245239,-0.9991418123245239
"Okay, so I love you, Philip Morris.",194.64,197.38,POSITIVE,0.9998643398284912,0.9998643398284912
2009 IMDB rates it at a 6 .7 out of 10.,198.36,205.52,NEGATIVE,0.5526404976844788,-0.5526404976844788
"Um, I would, I would at least give it a seven or an eight even.",206.4,211.34,NEGATIVE,0.994368851184845,-0.994368851184845
"Truthfully, the comedy is, you know, Jim Carrey, he's, he's always a win in my book.",212.38,218.3,POSITIVE,0.9998446702957153,0.9998446702957153
"Um, and he's really good at dramatic roles as well.",218.84,221.96,POSITIVE,0.9997404217720032,0.9997404217720032
"Uh, so this is kind of like a combination between the two because, you know, Stephen Russell was a real person.",223.1,232.1,POSITIVE,0.5057210922241211,0.5057210922241211
These are real events that happened.,232.32,234.18,POSITIVE,0.9996404647827148,0.9996404647827148
"Um, you know, it's loosely based, they say, but according to like all the interviews and everything like that, it's pretty dead on the money.",235.08,242.74,NEGATIVE,0.9940044283866882,-0.9940044283866882
"As you can tell,",243.32,244.18,POSITIVE,0.9911966323852539,0.9911966323852539
I'm highly good at this right now.,245.02,247.1,POSITIVE,0.9998685121536255,0.9998685121536255
"No, it really is a good movie.",248.92,250.86,POSITIVE,0.9997952580451965,0.9997952580451965
"Um, there's gonna be links in the description to trailers for it.",251.76,256.38,NEGATIVE,0.9960642457008362,-0.9960642457008362
I highly recommend it.,256.5,257.78,POSITIVE,0.9998669624328613,0.9998669624328613
I really don't want to go overly long with this.,258.04,260.84,POSITIVE,0.9955096244812012,0.9955096244812012
"Um,",261.86,262.02,NEGATIVE,0.9837655425071716,-0.9837655425071716
I don't want to ruin all the events either.,262.82,266.4,POSITIVE,0.9928932785987854,0.9928932785987854
So there's like a lot of funny parts in that I do want to talk about that I don't want to ruin for you.,266.94,272.92,POSITIVE,0.9993314743041992,0.9993314743041992
I like all the prison scenes.,273.32,274.8,POSITIVE,0.9958146214485168,0.9958146214485168
"I love, I love Ewan McGregor and Jim Carrey portraying two gay men together.",275.24,283.02,POSITIVE,0.9998363256454468,0.9998363256454468
"Um,",283.96,283.96,NEGATIVE,0.9837655425071716,-0.9837655425071716
"I think,",285.03,285.99,NEGATIVE,0.5385959148406982,-0.5385959148406982
"uh, I just think it was fantastically done.",287.26,290.34,POSITIVE,0.9998377561569214,0.9998377561569214
I like this movie.,290.66,291.42,POSITIVE,0.9998646974563599,0.9998646974563599
"It's in Redbox, you could rent it.",291.6,293.48,POSITIVE,0.9431807398796082,0.9431807398796082
"It's on Netflix, I'm assuming Blockbuster does have it.",294.0,297.66,NEGATIVE,0.9912041425704956,-0.9912041425704956
"I'm, I'm all for good old -fashioned going to Blockbuster renting a movie.",298.04,302.14,NEGATIVE,0.9832682013511658,-0.9832682013511658
"Video stores,",303.08,304.04,NEGATIVE,0.9881554841995239,-0.9881554841995239
"or lack thereof,",305.12,306.58,NEGATIVE,0.9979588985443115,-0.9979588985443115
"um, are amazing things that are going to be pretty much obsolete in the near future and it's sad.",307.36,313.88,NEGATIVE,0.9990221261978149,-0.9990221261978149
"Uh, check it out.",314.1,314.74,POSITIVE,0.9975001215934753,0.9975001215934753
"Jim Carrey, Ewan McGregor.",314.94,315.86,POSITIVE,0.9973758459091187,0.9973758459091187
I love you Philip Morris.,317.08,318.54,POSITIVE,0.9998661279678345,0.9998661279678345
True story based on Stephen Russell's life who's a con artist.,320.01,324.37,POSITIVE,0.9995280504226685,0.9995280504226685
Really good movie.,325.23,325.79,POSITIVE,0.9998569488525391,0.9998569488525391
I think you'd enjoy it.,326.31,327.57,POSITIVE,0.9997861981391907,0.9997861981391907
"Alright, I'll see you next Tuesday.",327.87,329.53,POSITIVE,0.9996532201766968,0.9996532201766968
"For a better review,",329.99,330.79,NEGATIVE,0.7369301319122314,-0.7369301319122314
"uh, because I planned on going outside today for a special review that I had like all written up and everything like that, but it's kind of dreary and nasty outside to film it.",331.43,341.31,NEGATIVE,0.9990355968475342,-0.9990355968475342
"So next week you'll get a really awesome review, I promise.",341.85,345.61,POSITIVE,0.9998646974563599,0.9998646974563599
"I'm, I'm working on the wink still, but you know, whatever.",346.76,349.66,NEGATIVE,0.9815375804901123,-0.9815375804901123
I love you Philip Morris and Cunt on the rough cuts.,350.68,355.09,POSITIVE,0.9997968077659607,0.9997968077659607
See you next Tuesday.,355.65,356.97,POSITIVE,0.9996308088302612,0.9996308088302612
You don't want to see my boobs.,357.91,358.89,NEGATIVE,0.9991167187690735,-0.9991167187690735
This is falling down.,359.19,359.87,NEGATIVE,0.9997820258140564,-0.9997820258140564
Cunt on the rough cut.,360.15,361.75,NEGATIVE,0.9876091480255127,-0.9876091480255127
Cunt.,362.77,363.03,NEGATIVE,0.9014772176742554,-0.9014772176742554
I'm gonna shut this off now.,365.54,366.74,NEGATIVE,0.9992581009864807,-0.9992581009864807
"I got 10 minutes, 10 minutes for a review.",368.2,370.58,NEGATIVE,0.9834973812103271,-0.9834973812103271
That's crazy.,370.78,371.36,POSITIVE,0.8250265121459961,0.8250265121459961
I gotta cut this shit down.,371.62,372.78,NEGATIVE,0.999450147151947,-0.999450147151947
Cut it.,374.11,374.51,NEGATIVE,0.9857224225997925,-0.9857224225997925
Cut.,375.72,375.96,NEGATIVE,0.9920361638069153,-0.9920361638069153
Cut.,376.93,377.15,NEGATIVE,0.9920361638069153,-0.9920361638069153
Stop.,378.04,378.42,NEGATIVE,0.9995569586753845,-0.9995569586753845
